Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Series_title_1
2974,2009.04,372.7,F,Dollars,6,Actual
2975,2009.05,386.5,F,Dollars,6,Actual
2976,2009.06,344.9,F,Dollars,6,Actual
2977,2009.07,386.3,F,Dollars,6,Actual
2978,2009.08,387.8,F,Dollars,6,Actual
2979,2009.09,373.7,F,Dollars,6,Actual
2980,2009.1,405.3,F,Dollars,6,Actual
2981,2009.11,389.6,F,Dollars,6,Actual
2982,2009.12,432.8,F,Dollars,6,Actual
2983,2010.01,404,F,Dollars,6,Actual
2984,2010.02,372.4,F,Dollars,6,Actual
2985,2010.03,409.2,F,Dollars,6,Actual
2986,2010.04,398,F,Dollars,6,Actual
2987,2010.05,403,F,Dollars,6,Actual
2988,2010.06,374.4,F,Dollars,6,Actual
2989,2010.07,419.7,F,Dollars,6,Actual
2990,2010.08,398.5,F,Dollars,6,Actual
2991,2010.09,398.4,F,Dollars,6,Actual
2992,2010.1,434.6,F,Dollars,6,Actual
2993,2010.11,414,F,Dollars,6,Actual
2994,2010.12,468.1,F,Dollars,6,Actual
2995,2011.01,433.4,F,Dollars,6,Actual
2996,2011.02,397.3,F,Dollars,6,Actual
2997,2011.03,439.9,F,Dollars,6,Actual
2998,2011.04,442.5,F,Dollars,6,Actual
2999,2011.05,435.8,F,Dollars,6,Actual
3000,2011.06,422.9,F,Dollars,6,Actual
3001,2011.07,476.6,F,Dollars,6,Actual
3002,2011.08,443,F,Dollars,6,Actual
3003,2011.09,459.5,F,Dollars,6,Actual
3004,2011.1,493.3,F,Dollars,6,Actual
3005,2011.11,453.8,F,Dollars,6,Actual
3006,2011.12,515.5,F,Dollars,6,Actual
3007,2012.01,469.5,F,Dollars,6,Actual
3008,2012.02,447.3,F,Dollars,6,Actual
3009,2012.03,495,F,Dollars,6,Actual
3010,2012.04,472.6,F,Dollars,6,Actual
3011,2012.05,470.2,F,Dollars,6,Actual
3012,2012.06,467.2,F,Dollars,6,Actual
3013,2012.07,484.8,F,Dollars,6,Actual
3014,2012.08,488.1,F,Dollars,6,Actual
3015,2012.09,485.4,F,Dollars,6,Actual
3016,2012.1,494.7,F,Dollars,6,Actual
3017,2012.11,504,F,Dollars,6,Actual
3018,2012.12,554.7,F,Dollars,6,Actual
3019,2013.01,502,F,Dollars,6,Actual
3020,2013.02,470.8,F,Dollars,6,Actual
3021,2013.03,534.2,F,Dollars,6,Actual
3022,2013.04,505.9,F,Dollars,6,Actual
3023,2013.05,520.6,F,Dollars,6,Actual
3024,2013.06,507.4,F,Dollars,6,Actual
3025,2013.07,528.3,F,Dollars,6,Actual
3026,2013.08,538,F,Dollars,6,Actual
3027,2013.09,516,F,Dollars,6,Actual
3028,2013.1,548.2,F,Dollars,6,Actual
3029,2013.11,553.5,F,Dollars,6,Actual
3030,2013.12,600.3,F,Dollars,6,Actual
3031,2014.01,560.8,F,Dollars,6,Actual
3032,2014.02,522.7,F,Dollars,6,Actual
3033,2014.03,589.8,F,Dollars,6,Actual
3034,2014.04,555.5,F,Dollars,6,Actual
3035,2014.05,586.9,F,Dollars,6,Actual
3036,2014.06,552.1,F,Dollars,6,Actual
3037,2014.07,576.1,F,Dollars,6,Actual
3038,2014.08,596.2,F,Dollars,6,Actual
3039,2014.09,561.7,F,Dollars,6,Actual
3040,2014.1,607.7,F,Dollars,6,Actual
3041,2014.11,613.1,F,Dollars,6,Actual
3042,2014.12,651.6,F,Dollars,6,Actual
3043,2015.01,615.1,F,Dollars,6,Actual
3044,2015.02,580.7,F,Dollars,6,Actual
3045,2015.03,638.5,F,Dollars,6,Actual
3046,2015.04,617.7,F,Dollars,6,Actual
3047,2015.05,641.5,F,Dollars,6,Actual
3048,2015.06,590.5,F,Dollars,6,Actual
3049,2015.07,640.6,F,Dollars,6,Actual
3050,2015.08,642.9,F,Dollars,6,Actual
3051,2015.09,621,F,Dollars,6,Actual
3052,2015.1,667.7,F,Dollars,6,Actual
3053,2015.11,667.5,F,Dollars,6,Actual
3054,2015.12,734.9,F,Dollars,6,Actual
3055,2016.01,695.4,F,Dollars,6,Actual
3056,2016.02,668.3,F,Dollars,6,Actual
3057,2016.03,708.7,F,Dollars,6,Actual
3058,2016.04,717.3,F,Dollars,6,Actual
3059,2016.05,691.8,F,Dollars,6,Actual
3060,2016.06,672,F,Dollars,6,Actual
3061,2016.07,745.3,F,Dollars,6,Actual
3062,2016.08,696.7,F,Dollars,6,Actual
3063,2016.09,706.9,F,Dollars,6,Actual
3064,2016.1,748.1,F,Dollars,6,Actual
3065,2016.11,725.5,F,Dollars,6,Actual
3066,2016.12,826.2,F,Dollars,6,Actual
3067,2017.01,754.3,F,Dollars,6,Actual
3068,2017.02,705.5,F,Dollars,6,Actual
3069,2017.03,785.2,F,Dollars,6,Actual
3070,2017.04,769.4,F,Dollars,6,Actual
3071,2017.05,743.8,F,Dollars,6,Actual
3072,2017.06,745.2,F,Dollars,6,Actual
3073,2017.07,788,F,Dollars,6,Actual
3074,2017.08,760.3,F,Dollars,6,Actual
3075,2017.09,765.7,F,Dollars,6,Actual
3076,2017.1,798.1,F,Dollars,6,Actual
3077,2017.11,800.9,F,Dollars,6,Actual
3078,2017.12,894.7,F,Dollars,6,Actual
3079,2018.01,810.9,F,Dollars,6,Actual
3080,2018.02,769.4,F,Dollars,6,Actual
3081,2018.03,868,F,Dollars,6,Actual
3082,2018.04,819.9,F,Dollars,6,Actual
3083,2018.05,802.6,F,Dollars,6,Actual
3084,2018.06,796.7,F,Dollars,6,Actual
3085,2018.07,827.7,F,Dollars,6,Actual
3086,2018.08,826.1,F,Dollars,6,Actual
3087,2018.09,822.1,F,Dollars,6,Actual
3088,2018.1,837.4,F,Dollars,6,Actual
3089,2018.11,860.5,F,Dollars,6,Actual
3090,2018.12,947.9,F,Dollars,6,Actual
3091,2019.01,872.2,F,Dollars,6,Actual
3092,2019.02,824.3,F,Dollars,6,Actual
3093,2019.03,928.9,F,Dollars,6,Actual
3094,2019.04,857.4,F,Dollars,6,Actual
3095,2019.05,869.5,F,Dollars,6,Actual
3096,2019.06,844.3,F,Dollars,6,Actual
3097,2019.07,865.5,F,Dollars,6,Actual
3098,2019.08,886.7,F,Dollars,6,Actual
